date,avg_price,min_price,max_price,mandi_count,day,month,day_of_week,lag_1,lag_2,lag_3,lag_7,lag_14,lag_30,ma_7,ma_14,ma_30,std_7,std_14,change_1,change_7
2025-06-06,1224.9282352941177,600.0,1866.0,51,6,6,4,1015.6470689655172,1266.6666666666667,1998.5692307692307,1199.732142857143,1059.9103703703704,964.0524193548387,1510.228173117112,1328.4694244151576,1216.025376374672,446.4691154447687,360.10408723309166,0.20605697857402672,0.02100143151701417
2025-06-07,1308.04,800.0,1900.0,25,7,6,5,1224.9282352941177,1015.6470689655172,1266.6666666666667,1131.7358490566037,1020.7918867924528,1167.3030303030303,1535.41448039474,1348.9871467871253,1220.7166086979043,426.0655649333668,349.24452691393697,0.0678503134397308,0.1557820679537194
2025-06-08,1219.6785714285713,800.0,1850.0,56,8,6,6,1308.04,1224.9282352941177,1015.6470689655172,1890.8048780487804,1128.5714285714287,1339.7777777777778,1439.53929373471,1355.4947998483494,1216.7133018195975,407.8875791355302,345.65181899609496,-0.06755254317255488,-0.35494212777406153
2025-06-09,1375.0,850.0,2400.0,29,9,6,0,1219.6785714285713,1308.04,1224.9282352941177,2043.245283018868,1114.4338181818182,1183.6666666666667,1344.0756818748719,1374.1066699782198,1223.0910795973753,309.3393373764996,338.61684401896207,0.12734619776873313,-0.32705093635725635
2025-06-10,1119.8163265306123,775.0,2000.0,49,10,6,1,1375.0,1219.6785714285713,1308.04,1998.5692307692307,1181.4083018867925,1243.5185185185185,1218.5395526979264,1369.707243167064,1218.9676731977781,119.55484704043194,341.6991164090663,-0.18558812615955467,-0.43969100029644437
2025-06-12,1192.2,850.0,2200.0,15,12,6,3,1119.8163265306123,1375.0,1219.6785714285713,1266.6666666666667,1158.6842105263158,1299.4615384615386,1207.9014574598314,1372.1012281294702,1215.3922885823938,117.85975999075463,340.22114807729736,0.06463888028284526,-0.0587894736842105
2025-06-13,1372.2856,900.0,1800.0,50,13,6,4,1192.2,1119.8163265306123,1375.0,1015.6470689655172,1223.3529411764705,1383.3333333333333,1258.8498190361859,1382.7392751882937,1215.0240308046161,95.94771644200188,337.5300799445448,0.1510531789968126,0.35114415423630896
2025-06-14,1334.4371186440678,200.0,1800.0,59,14,6,5,1372.2856,1192.2,1119.8163265306123,1224.9282352941177,1199.732142857143,1076.6451612903227,1274.493945229036,1392.3610591730742,1223.6170960497407,98.39154856209761,333.8113929635987,-0.027580615402458597,0.08940024418953474
2025-06-15,1355.1724137931035,900.0,2000.0,29,15,6,6,1334.4371186440678,1372.2856,1192.2,1308.04,1131.7358490566037,1032.8870967741937,1281.2271471994793,1408.3208137971098,1234.3599399503714,102.59280872167157,325.6333593510896,0.0155386078964177,0.036032853577186774
2025-06-16,1369.05,650.0,2000.0,60,16,6,0,1355.1724137931035,1334.4371186440678,1372.2856,1219.6785714285713,1890.8048780487804,1051.52125,1302.5659227096835,1371.0526082221968,1244.9442316170378,103.18989721308276,294.5385645240087,0.010240458015267073,0.12246786331293369
2025-06-17,1343.1587301587301,650.0,2100.0,63,17,6,1,1369.05,1355.1724137931035,1334.4371186440678,1375.0,2043.245283018868,1018.5416666666666,1298.0171698752163,1321.046425875044,1255.7648004001064,100.1209033438504,222.17716050593305,-0.018911851167795035,-0.023157287157287154
2025-06-18,1366.3829090909092,700.0,1850.0,55,18,6,2,1343.1587301587301,1369.05,1355.1724137931035,1119.8163265306123,1998.5692307692307,1049.0625,1333.2409673838301,1275.8902600408783,1266.3421473698036,63.74231204835234,109.6098373024578,0.0172907180742774,0.22018484345928724
2025-06-19,1316.3039682539682,650.0,1900.0,63,19,6,3,1366.3829090909092,1343.1587301587301,1369.05,1192.2,1266.6666666666667,964.1081666666666,1350.9701057058257,1279.4357815828282,1278.0820074227136,20.706460791632125,110.09028345647968,-0.03665073714238698,0.10409660145442712
2025-06-20,1349.4265454545452,700.0,1850.0,55,20,6,4,1316.3039682539682,1366.3829090909092,1343.1587301587301,1372.2856,1015.6470689655172,998.2321666666667,1347.7045264850462,1303.2771727606162,1289.7884867156429,18.465866433352257,80.8202048742102,0.025163319415129504,-0.016657650962346837
2025-06-21,1329.2501886792454,600.0,1900.0,53,21,6,5,1349.4265454545452,1316.3039682539682,1366.3829090909092,1334.4371186440678,1224.9282352941177,997.6613559322035,1346.9635364900716,1310.7287408595537,1300.8414478072111,19.17734926343062,77.79334118267738,-0.014951800706205609,-0.0038869796803111534
2025-06-22,1362.344827586207,592.0,1905.0,29,22,6,6,1329.2501886792454,1349.4265454545452,1316.3039682539682,1355.1724137931035,1308.04,1016.55875,1347.9881670319435,1314.6076571157114,1312.367650393418,19.868206275379126,78.99357243754295,0.02489722340370304,0.005292620865140041
2025-06-23,1383.4107142857142,600.0,2000.0,56,23,6,0,1362.344827586207,1329.2501886792454,1349.4265454545452,1369.05,1219.6785714285713,1059.9103703703704,1350.0396976441884,1326.302810176936,1323.150995190596,22.91349065727643,75.91860784296229,0.015462962293350868,0.010489546974700836
