date,avg_price,min_price,max_price,mandi_count,missing_data,day,month,day_of_week,lag_1,lag_7,lag_14,lag_30,ma_7,ma_14,ma_30
2025-11-14,1491.3728286232822,792.1052631578947,3178.9473684210525,0.0,1,14,11,4,1466.7578428830698,1315.7241379310344,1339.375,1051.404255319149,1270.2772276264172,1313.2052207048607,1278.54739526916
2025-11-15,1515.9878143634949,813.1578947368421,3168.4210526315787,0.0,1,15,11,5,1491.3728286232822,1231.0471186440677,1699.1917808219177,1072.9791666666667,1310.983041300621,1300.119223100688,1293.3143501923878
2025-11-16,1540.6028001037075,834.2105263157895,3157.8947368421054,0.0,1,16,11,6,1515.9878143634949,1107.9056603773586,1516.8607142857145,1108.2,1372.7969184043852,1301.8150863734015,1307.727776862511
2025-11-17,1565.2177858439202,855.2631578947369,3147.3684210526317,0.0,1,17,11,0,1540.6028001037075,954.4285714285714,1437.065934065934,1068.5555555555557,1460.0525204637208,1310.968790071829,1324.2831845387902
2025-11-18,1589.8327715841328,876.3157894736842,3136.842105263158,0.0,1,18,11,1,1565.2177858439202,1198.2857142857142,1109.9625,1128.3333333333333,1515.9878143634949,1345.2452380421244,1339.66649914715
2025-11-19,1614.4477573243453,897.3684210526316,3126.315789473684,0.0,1,19,11,2,1589.8327715841328,1442.142857142857,1047.2916666666667,1358.3333333333333,1540.6028001037073,1385.7563873748156,1348.203646613517
2025-11-20,1639.062743064558,918.421052631579,3115.7894736842104,0.0,1,20,11,3,1614.4477573243453,1466.7578428830698,1366.8357627118644,1000.0,1565.2177858439202,1405.2011716857226,1369.5057380490025
2025-11-21,1663.6777288047706,939.4736842105262,3105.2631578947367,0.0,1,21,11,4,1639.062743064558,1491.3728286232822,1315.7241379310344,1150.0,1589.8327715841328,1430.0549996052753,1386.6283290091612
2025-11-22,1688.292714544983,960.5263157894736,3094.7368421052633,0.0,1,22,11,5,1663.6777288047706,1515.9878143634949,1231.0471186440677,1233.3333333333333,1614.4477573243453,1462.7153993124832,1401.7936417162164
2025-11-23,1712.9077002851957,981.578947368421,3084.2105263157896,0.0,1,23,11,6,1688.292714544983,1540.6028001037075,1107.9056603773586,1445.0,1639.062743064558,1505.9298307344718,1410.7238983923894
2025-11-24,1737.5226860254083,1002.6315789473684,3073.684210526316,0.0,1,24,11,0,1712.9077002851957,1565.2177858439202,954.4285714285714,1394.375,1663.6777288047706,1561.8651246342456,1422.1621545932364
2025-11-25,1762.137671765621,1023.6842105263158,3063.157894736842,0.0,1,25,11,1,1737.5226860254083,1589.8327715841328,1198.2857142857142,1343.75,1688.292714544983,1602.140264454239,1436.1084103187573
2025-11-26,1786.7526575058337,1044.7368421052631,3052.6315789473683,0.0,1,26,11,2,1762.137671765621,1614.4477573243453,1442.142857142857,1292.3333333333333,1712.907700285196,1626.7552501944515,1452.5890544578403
2025-11-27,1811.367643246046,1065.7894736842104,3042.1052631578946,0.0,1,27,11,3,1786.7526575058337,1639.062743064558,1466.7578428830698,1349.2105263157894,1737.5226860254083,1651.3702359346644,1467.9942916888492
2025-11-28,1835.9826289862588,1086.842105263158,3031.5789473684213,0.0,1,28,11,4,1811.367643246046,1663.6777288047706,1491.3728286232822,1370.9130434782608,1762.137671765621,1675.9852216748768,1483.4966112057823
2025-11-29,1860.5976147264714,1107.8947368421052,3021.0526315789475,0.0,1,29,11,5,1835.9826289862588,1688.292714544983,1515.9878143634949,1316.857142857143,1786.7526575058334,1700.6002074150892,1501.6212936014267
2025-11-30,1885.2126004666839,1128.9473684210525,3010.5263157894738,0.0,1,30,11,6,1860.5976147264714,1712.9077002851957,1540.6028001037075,1339.375,1811.3676432460463,1725.2151931553021,1519.8158802836494
2025-12-01,1909.8275862068965,1150.0,3000.0,29.0,0,1,12,0,1885.2126004666839,1737.5226860254083,1565.2177858439202,1699.1917808219177,1835.9826289862588,1749.8301788955146,1526.8370737964822
2025-12-02,2309.1666666666665,1600.0,2700.0,24.0,0,2,12,1,1909.8275862068965,1762.137671765621,1589.8327715841328,1516.8607142857145,1914.1296282578367,1801.21117140141,1553.2472722091804
2025-12-03,1429.5245901639344,875.0,2500.0,61.0,0,3,12,2,2309.1666666666665,1786.7526575058337,1614.4477573243453,1437.065934065934,1863.097047208994,1788.002373747095,1552.995894079114
2025-12-04,1074.2461363636364,662.0,1700.0,44.0,0,4,12,3,1429.5245901639344,1811.367643246046,1639.062743064558,1109.9625,1757.7939747972212,1747.6583304113149,1551.8053486245683
2025-12-05,988.1563888888891,350.0,1606.0,36.0,0,5,12,4,1074.2461363636364,1835.9826289862588,1663.6777288047706,1047.2916666666667,1636.6759404975967,1699.4068061316088,1549.8341726986425
2025-12-06,1340.4435294117648,700.0,2025.0,68.0,0,6,12,5,988.1563888888891,1860.5976147264714,1688.292714544983,1366.8357627118644,1562.3682140240674,1674.5604357649504,1548.954431588639
2025-12-07,1273.3090909090909,550.0,1933.0,55.0,0,7,12,6,1340.4435294117648,1885.2126004666839,1712.9077002851957,1315.7241379310344,1474.9534269444114,1643.1605350952286,1547.5405966879077
2025-12-08,1296.3934426229507,670.0,1900.0,61.0,0,8,12,0,1273.3090909090909,1909.8275862068965,1737.5226860254083,1231.0471186440677,1387.3199778609903,1611.6513034236245,1549.7188074872038
2025-12-09,1042.6364285714285,700.0,1800.0,42.0,0,9,12,1,1296.3934426229507,2309.1666666666665,1762.137671765621,1107.9056603773586,1206.387086704528,1560.2583574811822,1547.5431664270063
2025-12-10,1141.1904761904761,600.0,1900.0,21.0,0,10,12,2,1042.6364285714285,1429.5245901639344,1786.7526575058337,954.4285714285714,1165.1964989940338,1514.1467731015139,1553.768563252403
2025-12-11,1380.907738095238,950.0,1965.0,0.0,1,11,12,3,1141.1904761904761,1074.2461363636364,1811.367643246046,1198.2857142857142,1209.0052992414055,1483.399637019313,1559.8559640460537
2025-12-12,1620.625,1300.0,2030.0,16.0,0,12,12,4,1380.907738095238,988.1563888888891,1835.9826289862588,1442.142857142857,1299.3579579715642,1468.0169492345806,1565.8053688079585
2025-12-13,1745.2651515151515,1083.3333333333333,2186.6666666666665,0.0,1,13,12,5,1620.625,1340.4435294117648,1860.5976147264714,1466.7578428830698,1357.1896182720482,1459.7789161480578,1575.0889457623612
2025-12-14,1869.905303030303,866.6666666666667,2343.3333333333335,0.0,1,14,12,6,1745.2651515151515,1273.3090909090909,1885.2126004666839,1491.3728286232822,1442.4176485750781,1458.6855377597446,1587.706694909262
2025-12-15,1994.5454545454545,650.0,2500.0,11.0,0,15,12,0,1869.905303030303,1296.3934426229507,1909.8275862068965,1515.9878143634949,1542.153650278293,1464.7368140696417,1603.6586162486606
2025-12-16,1883.75,800.0,2400.0,8.0,0,16,12,1,1994.5454545454545,1042.6364285714285,2309.1666666666665,1540.6028001037075,1662.312731910946,1434.3499093077369,1615.0968562452038
2025-12-17,1920.7777777777778,1300.0,2500.0,27.0,0,17,12,2,1883.75,1141.1904761904761,1429.5245901639344,1565.2177858439202,1773.682346423418,1469.4394227087257,1626.948855976332
2025-12-18,1692.8947368421052,800.0,2200.0,19.0,0,18,12,3,1920.7777777777778,1380.907738095238,1074.2461363636364,1589.8327715841328,1818.2519176729704,1513.6286084571877,1630.3842548182647
2025-12-19,1620.0,1200.0,2200.0,15.0,0,19,12,4,1692.8947368421052,1620.625,988.1563888888891,1614.4477573243453,1818.1626319586846,1558.7602949651243,1630.5693295741198
2025-12-20,1487.0740740740741,550.0,2300.0,27.0,0,20,12,5,1620.0,1745.2651515151515,1340.4435294117648,1639.062743064558,1781.2781923242449,1569.2339052981463,1625.5030406077703
2025-12-21,1325.0,1250.0,1400.0,2.0,0,21,12,6,1487.0740740740741,1869.905303030303,1273.3090909090909,1663.6777288047706,1703.4345776056302,1572.9261130903542,1614.2137829809446
2025-12-22,1566.8181818181818,1150.0,2400.0,11.0,0,22,12,0,1325.0,1994.5454545454545,1296.3934426229507,1688.292714544983,1642.3306815017343,1592.2421658900137,1610.1646318900514
2025-12-23,1413.5,700.0,2310.0,10.0,0,23,12,1,1566.8181818181818,1883.75,1042.6364285714285,1712.9077002851957,1575.1521100731627,1618.7324209920546,1600.1843752138782
2025-12-24,1530.0,900.0,2100.0,17.0,0,24,12,2,1413.5,1920.7777777777778,1141.1904761904761,1737.5226860254083,1519.3267132477656,1646.504529835592,1593.2669523463644
2025-12-25,1254.3333333333333,550.0,1800.0,15.0,0,25,12,3,1530.0,1692.8947368421052,1380.907738095238,1762.137671765621,1456.675084175084,1637.4635009240271,1576.3401410652882
2025-12-26,1438.4375,900.0,2350.0,16.0,0,26,12,4,1254.3333333333333,1620.0,1620.625,1786.7526575058337,1430.737584175084,1624.4501080668845,1564.7296358150938
2025-12-27,1437.923076923077,800.0,2200.0,26.0,0,27,12,5,1438.4375,1487.0740740740741,1745.2651515151515,1811.367643246046,1423.7160131535131,1602.497102738879,1552.281483604328
2025-12-28,1483.3333333333333,1200.0,2000.0,6.0,0,28,12,6,1437.923076923077,1325.0,1869.905303030303,1835.9826289862588,1446.3350607725608,1574.8848191890954,1540.5265070825637
2025-12-29,1751.6,1400.0,2000.0,10.0,0,29,12,0,1483.3333333333333,1566.8181818181818,1994.5454545454545,1860.5976147264714,1472.7324633699634,1557.531572435849,1536.8932532583483
2025-12-30,1388.076923076923,900.0,2000.0,13.0,0,30,12,1,1751.6,1413.5,1883.75,1885.2126004666839,1469.1005952380951,1522.126352655629,1520.3220640120228
2025-12-31,1461.3333333333333,800.0,2300.0,12.0,0,31,12,2,1388.076923076923,1530.0,1920.7777777777778,1909.8275862068965,1459.2910714285715,1489.3088923381686,1505.372255582904
2026-01-01,1729.25,1200.0,2400.0,8.0,0,1,1,3,1461.3333333333333,1254.3333333333333,1692.8947368421052,2309.1666666666665,1527.1363095238096,1491.9056968494467,1486.0417000273485
2026-01-02,1399.4444444444443,800.0,1900.0,9.0,0,2,1,4,1729.25,1438.4375,1620.0,1429.5245901639344,1521.5658730158727,1476.1517285954785,1485.0390285033654
2026-01-03,926.0,500.0,2340.0,15.0,0,3,1,5,1399.4444444444443,1437.923076923077,1487.0740740740741,1074.2461363636364,1448.4340048840047,1436.0750090187591,1480.0974906245779
2026-01-04,973.5555555555555,575.0,1300.0,9.0,0,4,1,6,926.0,1483.3333333333333,1325.0,988.1563888888891,1375.608608058608,1410.9718344155845,1479.610796180133
2026-01-05,1024.842712842713,563.6363636363636,1545.4545454545455,0.0,1,5,1,0,973.5555555555555,1751.6,1566.8181818181818,1340.4435294117648,1271.78613846471,1372.2593009173365,1469.0907689611647
2026-01-06,1076.1298701298701,552.2727272727273,1790.909090909091,0.0,1,6,1,1,1024.842712842713,1388.076923076923,1413.5,1273.3090909090909,1227.222273757988,1348.1614344980414,1462.5181282685242
2026-01-07,1127.4170274170274,540.9090909090909,2036.3636363636365,0.0,1,7,1,2,1076.1298701298701,1461.3333333333333,1530.0,1296.3934426229507,1179.5199443413728,1319.4055078849722,1456.8855810949933
2026-01-08,1178.7041847041846,529.5454545454545,2281.818181818182,0.0,1,8,1,3,1127.4170274170274,1729.25,1254.3333333333333,1042.6364285714285,1100.8705421562565,1314.003425840033,1461.4211729660851
2026-01-09,1229.9913419913419,518.1818181818181,2527.272727272727,0.0,1,9,1,4,1178.7041847041846,1399.4444444444443,1438.4375,1141.1904761904761,1076.6629560915276,1299.1144145537003,1464.381201826114
2026-01-10,1281.2784992784993,506.8181818181818,2772.727272727273,0.0,1,10,1,5,1229.9913419913419,926.0,1437.923076923077,1380.907738095238,1127.4170274170274,1287.925516150516,1461.0602271988896
2026-01-11,1332.5656565656566,495.45454545454544,3018.181818181818,0.0,1,11,1,6,1281.2784992784993,973.5555555555555,1483.3333333333333,1620.625,1178.7041847041849,1277.1563963813965,1451.4582490844114
2026-01-12,1383.8528138528138,484.0909090909091,3263.636363636364,0.0,1,12,1,0,1332.5656565656566,1024.842712842713,1751.6,1745.2651515151515,1229.991341991342,1250.8887402280259,1439.4111711623334
2026-01-13,1435.1399711399713,472.72727272727275,3509.090909090909,0.0,1,13,1,1,1383.8528138528138,1076.1298701298701,1388.076923076923,1869.905303030303,1281.2784992784993,1254.2503865182437,1424.9189934326557
2026-01-14,1486.4271284271285,461.3636363636364,3754.5454545454545,0.0,1,14,1,2,1435.1399711399713,1127.4170274170274,1461.3333333333333,1994.5454545454545,1332.5656565656568,1256.042800453515,1407.981715895378
2026-01-15,1537.7142857142858,450.0,4000.0,7.0,0,15,1,3,1486.4271284271285,1178.7041847041846,1729.25,1883.75,1383.8528138528138,1242.3616780045352,1396.4471920858543
2026-01-16,1197.5,800.0,1550.0,20.0,0,16,1,4,1537.7142857142858,1229.9913419913419,1399.4444444444443,1920.7777777777778,1379.2111935683365,1227.9370748299318,1372.337932826595
2026-01-17,1305.7894736842106,800.0,2300.0,19.0,0,17,1,5,1197.5,1281.2784992784993,926.0,1692.8947368421052,1382.712761340581,1255.0648943788042,1359.4344240546654
2026-01-18,950.0,900.0,1000.0,2.0,0,18,1,6,1305.7894736842106,1332.5656565656566,973.5555555555555,1620.0,1328.0605246883445,1253.3823546962647,1337.101090721332
2026-01-19,1280.3846153846155,950.0,2100.0,13.0,0,19,1,0,950.0,1383.8528138528138,1024.842712842713,1487.0740740740741,1313.2793534786017,1271.6353477349717,1330.21144209835
2026-01-20,1320.0,950.0,2100.0,10.0,0,20,1,1,1280.3846153846155,1435.1399711399713,1076.1298701298701,1325.0,1296.8307861728915,1289.0546427256954,1330.0447754316835
2026-01-21,1425.111111111111,1100.0,1750.0,9.0,0,21,1,2,1320.0,1486.4271284271285,1127.4170274170274,1566.8181818181818,1288.071355127746,1310.3185058467013,1325.3212064081142
2026-01-22,1395.2941176470588,900.0,2100.0,17.0,0,22,1,3,1425.111111111111,1537.7142857142858,1178.7041847041846,1413.5,1267.725616832428,1325.7892153426208,1324.7143436630163
2026-01-23,1458.2857142857142,1050.0,2270.0,14.0,0,23,1,4,1395.2941176470588,1197.5,1229.9913419913419,1530.0,1304.9807188732443,1342.0959562207904,1322.32386747254
2026-01-24,1266.774193548387,600.0,2260.0,31.0,0,24,1,5,1458.2857142857142,1305.7894736842106,1281.2784992784993,1254.3333333333333,1299.4071074252695,1341.0599343829253,1322.7385628130419
2026-01-25,1212.5,700.0,1600.0,8.0,0,25,1,6,1266.774193548387,950.0,1332.5656565656566,1438.4375,1336.9071074252695,1332.483816056807,1315.2073128130419
2026-01-26,1393.3333333333333,1000.0,2310.0,6.0,0,26,1,0,1212.5,1280.3846153846155,1383.8528138528138,1437.923076923077,1353.0426385608007,1333.1609960197013,1313.7209880267174
2026-01-27,1270.3333333333333,800.0,1950.0,15.0,0,27,1,1,1393.3333333333333,1320.0,1435.1399711399713,1483.3333333333333,1345.9474004655624,1321.389093319227,1306.620988026717
2026-01-28,1263.4642857142858,700.0,2310.0,28.0,0,28,1,2,1270.3333333333333,1425.111111111111,1486.4271284271285,1751.6,1322.8549968374446,1305.4631759825952,1290.3497975505268
2026-01-29,1143.5294117647059,350.0,2310.0,17.0,0,29,1,3,1263.4642857142858,1395.2941176470588,1537.7142857142858,1388.076923076923,1286.8886102828226,1277.3071135576254,1282.1982138401195
2026-01-30,1193.8125,876.0,2300.0,16.0,0,30,1,4,1143.5294117647059,1458.2857142857142,1197.5,1461.3333333333333,1249.1067225277206,1277.0437207004827,1273.2808527290083
2026-01-31,1223.0,825.0,2033.0,16.0,0,31,1,5,1193.8125,1266.774193548387,1305.7894736842106,1729.25,1242.8532663065228,1271.130186865896,1256.4058527290083
2026-02-01,1273.6363636363637,900.0,2310.0,11.0,0,1,2,6,1223.0,1212.5,950.0,1399.4444444444443,1251.5870325402889,1294.247069982779,1252.2122500354055
2026-02-02,1119.5,750.0,1875.0,18.0,0,2,2,0,1273.6363636363637,1393.3333333333333,1280.3846153846155,926.0,1212.4679849212412,1282.755311741021,1258.6622500354056
2026-02-03,1061.0384615384614,600.0,2290.0,26.0,0,3,2,1,1119.5,1270.3333333333333,1320.0,973.5555555555555,1182.5687175219737,1264.2580589937681,1261.5783469015025
2026-02-04,950.2,600.0,1300.0,10.0,0,4,2,2,1061.0384615384614,1263.4642857142858,1425.111111111111,1024.842712842713,1137.8166767056473,1230.3358367715462,1259.090256473412
2026-02-05,974.6800000000001,615.0,1370.0,0.0,1,5,2,3,950.2,1143.5294117647059,1395.2941176470588,1076.1298701298701,1113.6953321678322,1200.2919712253274,1255.7085941357495
2026-02-06,999.1600000000001,630.0,1440.0,0.0,1,6,2,4,974.6800000000001,1193.8125,1458.2857142857142,1127.4170274170274,1085.8878321678324,1167.4972773477764,1251.4333598885155
2026-02-07,1023.6400000000001,645.0,1510.0,0.0,1,7,2,5,999.1600000000001,1223.0,1266.774193548387,1178.7041847041846,1057.4078321678323,1150.1305492371773,1246.2645537317092
2026-02-08,1048.1200000000001,660.0,1580.0,0.0,1,8,2,6,1023.6400000000001,1273.6363636363637,1212.5,1229.9913419913419,1025.191208791209,1138.3891206657488,1240.2021756653312
2026-02-09,1072.6000000000001,675.0,1650.0,0.0,1,9,2,0,1048.1200000000001,1119.5,1393.3333333333333,1281.2784992784993,1018.4912087912089,1115.479596856225,1233.2462256893812
2026-02-10,1097.08,690.0,1720.0,0.0,1,10,2,1,1072.6000000000001,1061.0384615384614,1270.3333333333333,1332.5656565656566,1023.6400000000001,1103.104358760987,1225.3967038038595
2026-02-11,1121.56,705.0,1790.0,0.0,1,11,2,2,1097.08,950.2,1263.4642857142858,1383.8528138528138,1048.1200000000001,1092.9683383528236,1216.6536100087656
2026-02-12,1146.04,720.0,1860.0,0.0,1,12,2,3,1121.56,974.6800000000001,1143.5294117647059,1435.1399711399713,1072.6,1093.1476660839162,1207.0169443041
2026-02-13,1170.52,735.0,1930.0,0.0,1,13,2,4,1146.04,999.1600000000001,1193.8125,1486.4271284271285,1097.0800000000002,1091.483916083916,1196.486706689862
2026-02-14,1195.0,750.0,2000.0,10.0,0,14,2,5,1170.52,1023.6400000000001,1223.0,1537.7142857142858,1121.56,1089.483916083916,1185.0628971660526
2026-02-15,1183.3333333333333,1000.0,1500.0,3.0,0,15,2,6,1195.0,1048.1200000000001,1273.6363636363637,1197.5,1140.8761904761905,1083.0336996336996,1184.5906749438304
2026-02-16,1168.090909090909,800.0,1850.0,11.0,0,16,2,0,1183.3333333333333,1072.6000000000001,1119.5,1305.7894736842106,1154.5177489177488,1086.5044788544787,1180.0007227907204
2026-02-17,1089.4444444444443,750.0,1600.0,9.0,0,17,2,1,1168.090909090909,1097.08,1061.0384615384614,950.0,1153.4269552669552,1088.5334776334778,1184.6488709388684
2026-02-18,1083.75,800.0,1600.0,8.0,0,18,2,2,1089.4444444444443,1121.56,950.2,1280.3846153846155,1148.0255266955267,1098.0727633477634,1178.0943837593813
2026-02-19,1117.6666666666667,800.0,1675.0,6.0,0,19,2,3,1083.75,1146.04,974.6800000000001,1320.0,1143.9721933621934,1108.2860966810965,1171.3499393149368
2026-02-20,1039.2857142857142,800.0,1500.0,7.0,0,20,2,4,1117.6666666666667,1170.52,999.1600000000001,1425.111111111111,1125.2244382601525,1111.1522191300762,1158.4890927540903
2026-02-21,1061.6666666666667,800.0,1500.0,15.0,0,21,2,5,1039.2857142857142,1195.0,1023.6400000000001,1395.2941176470588,1106.1768192125335,1113.8684096062668,1147.3681777214108
2026-02-22,1076.923076923077,700.0,1500.0,13.0,0,22,2,6,1061.6666666666667,1183.3333333333333,1048.1200000000001,1458.2857142857142,1090.9753540110682,1115.9257722436294,1134.6560898093228
2026-02-23,1106.7083333333333,700.0,2290.0,24.0,0,23,2,0,1076.923076923077,1168.090909090909,1072.6000000000001,1266.774193548387,1082.206414617129,1118.362081767439,1129.3205611354874
2026-02-24,1118.5384615384614,700.0,1500.0,13.0,0,24,2,1,1106.7083333333333,1089.4444444444443,1097.08,1212.5,1086.362702773417,1119.894829020186,1126.1885098534362
2026-02-25,1058.9692307692308,700.0,1500.5,0.0,1,25,2,2,1118.5384615384614,1083.75,1121.56,1393.3333333333333,1082.8225928833072,1115.424059789417,1115.0430397679663
2026-02-26,999.4,700.0,1501.0,10.0,0,26,2,3,1058.9692307692308,1117.6666666666667,1146.04,1270.3333333333333,1065.927354788069,1104.949774075131,1106.0119286568552
2026-02-27,898.2727272727273,500.0,1600.0,11.0,0,27,2,4,999.4,1039.2857142857142,1170.52,1263.4642857142858,1045.7826423576423,1085.5035403088975,1093.8388767088031
2026-02-28,1006.2692307692307,300.0,1867.0,26.0,0,28,2,5,898.2727272727273,1061.6666666666667,1195.0,1143.5294117647059,1037.868722943723,1072.0227710781282,1089.2635373422875
2026-03-01,1463.0,800.0,1875.0,15.0,0,1,3,6,1006.2692307692307,1076.923076923077,1183.3333333333333,1193.8125,1093.022569097569,1091.9989615543186,1098.236454008954
2026-03-02,1295.3333333333333,733.3333333333334,1700.0,0.0,1,2,3,0,1463.0,1106.7083333333333,1168.090909090909,1223.0,1119.9689976689976,1101.0877061430633,1100.647565120065
2026-03-03,1127.6666666666667,666.6666666666667,1525.0,0.0,1,3,3,1,1295.3333333333333,1118.5384615384614,1089.4444444444443,1273.6363636363637,1121.2730269730268,1103.817864873222,1095.7819085544086
2026-03-04,960.0,600.0,1350.0,23.0,0,4,3,2,1127.6666666666667,1058.9692307692308,1083.75,1119.5,1107.1345654345655,1094.9785791589363,1090.465241887742
2026-03-05,958.2167832167833,610.4545454545455,1336.3636363636363,0.0,1,5,3,3,960.0,999.4,1117.6666666666667,1061.0384615384614,1101.2512487512488,1083.589301769659,1087.0378526103527
2026-03-06,956.4335664335664,620.9090909090909,1322.7272727272727,0.0,1,6,3,4,958.2167832167833,898.2727272727273,1039.2857142857142,950.2,1109.5599400599401,1077.6712912087912,1087.2456381581383
2026-03-07,954.6503496503497,631.3636363636364,1309.090909090909,0.0,1,7,3,5,956.4335664335664,1006.2692307692307,1061.6666666666667,974.6800000000001,1102.1858141858143,1070.0272685647685,1086.5779831464831
2026-03-08,952.8671328671329,641.8181818181819,1295.4545454545455,0.0,1,8,3,6,954.6503496503497,1463.0,1076.923076923077,999.1600000000001,1029.3096903096903,1061.1661297036296,1085.0348875753875
2026-03-09,951.083916083916,652.2727272727273,1281.8181818181818,0.0,1,9,3,0,952.8671328671329,1295.3333333333333,1106.7083333333333,1023.6400000000001,980.1312021312021,1050.0500999001,1082.6163514448515
2026-03-10,949.3006993006993,662.7272727272727,1268.1818181818182,0.0,1,10,3,1,951.083916083916,1127.6666666666667,1118.5384615384614,1048.1200000000001,954.6503496503495,1037.9616883116882,1079.3223747548748
2026-03-11,947.5174825174824,673.1818181818182,1254.5454545454545,0.0,1,11,3,2,949.3006993006993,960.0,1058.9692307692308,1072.6000000000001,952.8671328671328,1030.0008491508493,1075.1529575054576
2026-03-12,945.7342657342657,683.6363636363636,1240.909090909091,0.0,1,12,3,3,947.5174825174824,958.2167832167833,999.4,1097.08,951.083916083916,1026.1675824175825,1070.1080996965998
2026-03-13,943.951048951049,694.0909090909091,1227.2727272727273,0.0,1,13,3,4,945.7342657342657,956.4335664335664,898.2727272727273,1121.56,949.3006993006992,1029.4303196803196,1064.1878013283012
2026-03-14,942.1678321678321,704.5454545454545,1213.6363636363635,0.0,1,14,3,5,943.951048951049,954.6503496503497,1006.2692307692307,1146.04,947.5174825174826,1024.8516483516482,1057.3920624005625
2026-03-15,940.3846153846154,715.0,1200.0,13.0,0,15,3,6,942.1678321678321,952.8671328671329,1463.0,1170.52,945.7342657342658,987.5219780219779,1049.7208829133829
2026-03-16,939.3435294117647,350.0,1514.0,34.0,0,16,3,0,940.3846153846154,951.083916083916,1295.3333333333333,1195.0,944.0570676382441,962.0941348847231,1041.1990005604416
2026-03-17,1027.3636363636363,650.0,1600.0,11.0,0,17,3,1,939.3435294117647,949.3006993006993,1127.6666666666667,1183.3333333333333,955.2089157900921,954.929632720221,1036.0000106614518
2026-03-18,1058.3333333333333,700.0,1600.0,9.0,0,18,3,2,1027.3636363636363,947.5174825174824,960.0,1168.090909090909,971.0397516209281,961.9534422440304,1032.341424802866
2026-03-19,1025.0435632183908,610.0,1594.4,0.0,1,19,3,3,1058.3333333333333,945.7342657342657,958.2167832167833,1089.4444444444443,982.3696512615173,966.7267836727167,1030.1947287619976
2026-03-20,991.7537931034483,520.0,1588.8,0.0,1,20,3,4,1025.0435632183908,943.951048951049,956.4335664335664,1083.75,989.1986147118603,969.2496570062797,1027.1281885321125
2026-03-21,958.4640229885057,430.0,1583.2,0.0,1,21,3,5,991.7537931034483,942.1678321678321,954.6503496503497,1117.6666666666667,991.5266419719563,969.5220622447193,1021.8214337428403
2026-03-22,925.1742528735632,340.0,1577.6,0.0,1,22,3,6,958.4640229885057,940.3846153846154,952.8671328671329,1039.2857142857142,989.353733041806,967.543999388036,1018.0177183624353
2026-03-23,891.8844827586207,250.0,1572.0,29.0,0,23,3,0,925.1742528735632,939.3435294117647,951.083916083916,1061.6666666666667,982.573869234214,963.315468436229,1012.3583122321671
2026-03-24,923.7916666666666,500.0,1400.0,24.0,0,24,3,1,891.8844827586207,1027.3636363636363,949.3006993006993,1076.923076923077,967.7778735632182,961.4933946766553,1007.2539318902869
2026-03-25,881.2222222222222,600.0,1200.0,27.0,0,25,3,2,923.7916666666666,1058.3333333333333,947.5174825174824,1106.7083333333333,942.476286261631,956.7580189412795,999.737728186583
2026-03-26,853.8235294117648,275.0,1175.0,17.0,0,26,3,3,881.2222222222222,1025.0435632183908,945.7342657342657,1118.5384615384614,918.016281432113,950.1929663468152,990.9138971156932
2026-03-27,980.0,650.0,1600.0,18.0,0,27,3,4,853.8235294117648,991.7537931034483,943.951048951049,1058.9692307692308,916.3371681316205,952.7678914217403,988.2815894233856
2026-03-28,1017.9411764705883,750.0,1550.0,17.0,0,28,3,5,980.0,958.4640229885057,942.1678321678321,999.4,924.8339043433465,958.1802731576515,988.8996286390718
2026-03-29,999.0909090909091,750.0,1400.0,11.0,0,29,3,6,1017.9411764705883,925.1742528735632,940.3846153846154,898.2727272727273,935.3934266601102,962.3735798509582,992.2602346996779
2026-03-30,1031.0625,675.0,2310.0,16.0,0,30,3,0,999.0909090909091,891.8844827586207,939.3435294117647,1006.2692307692307,955.2760005517358,968.924934892975,993.0866770073702
2026-03-31,1005.5555555555555,600.0,1600.0,9.0,0,31,3,1,1031.0625,923.7916666666666,1027.3636363636363,1463.0,966.9565561072914,967.3672148352549,977.838528859222
2026-04-01,1308.3333333333333,1000.0,1550.0,6.0,0,1,4,2,1005.5555555555555,881.2222222222222,1058.3333333333333,1295.3333333333333,1027.9724291231644,985.2243576923977,978.2718621925554
2026-04-02,1197.8181818181818,801.0,1725.0,11.0,0,2,4,3,1308.3333333333333,853.8235294117648,1025.0435632183908,1127.6666666666667,1077.1145223240812,997.5654018780971,980.6102460309393
2026-04-03,907.25,650.0,2000.0,16.0,0,3,4,4,1197.8181818181818,980.0,991.7537931034483,960.0,1066.721665181224,991.5294166564221,978.8519126976059
2026-04-04,1035.608695652174,600.0,1500.0,23.0,0,4,4,5,907.25,1017.9411764705883,958.4640229885057,958.2167832167833,1069.245596492879,997.0397504181128,981.4316431121189
2026-04-05,1013.7144927536233,620.0,1435.0,0.0,1,5,4,6,1035.608695652174,999.0909090909091,925.1742528735632,956.4335664335664,1071.3346798732669,1003.3640532666886,983.3410073227875
2026-04-06,991.8202898550725,640.0,1370.0,0.0,1,6,4,0,1013.7144927536233,1031.0625,891.8844827586207,954.6503496503497,1065.728649852563,1010.5023252021493,984.5800053296116
2026-04-07,969.9260869565218,660.0,1305.0,0.0,1,7,4,1,991.8202898550725,1005.5555555555555,923.7916666666666,952.8671328671329,1060.6387257669867,1013.7976409371391,985.1486371325911
